datetime,depth,Temperature,Salinity,do_cor,odyPAR,F_s,do_corF_s
2021-05-29T00:15:00Z,1.515,13.269,28.25316905903939,5.200650856642949,4.874338695,0.8388,4.361850856642949
2021-05-29T00:30:00Z,1.737,12.11,28.408934002039597,5.207963151863318,4.874338695,0.8366,4.371363151863318
2021-05-29T00:45:00Z,1.954,11.819,28.54933791588599,5.106635632381078,4.874338695,0.8355,4.271135632381078
2021-05-29T01:00:00Z,2.155,11.528,28.78322387105348,4.890400616578774,4.874338695,0.8339,4.0565006165787745
2021-05-29T01:15:00Z,2.383,11.334,28.968014571385158,4.3054169989493545,4.874338695,0.8327,3.4727169989493545
2021-05-29T01:30:00Z,2.59,11.236,29.036072742823002,4.054709734251031,4.874338695,0.8322,3.222509734251031
2021-05-29T01:45:00Z,2.767,11.236,29.026099037410336,4.19050950262929,4.874338695,0.8323,3.3582095026292897
2021-05-29T02:00:00Z,2.937,11.236,29.05204872064923,4.213491001893302,4.874338695,0.8321,3.3813910018933018
2021-05-29T02:15:00Z,3.087,11.236,29.064773414241525,4.163349548953638,4.874338695,0.8321,3.3312495489536382
2021-05-29T02:30:00Z,3.207,11.334,29.04366083063329,4.430770631298516,4.874338695,0.8323,3.5984706312985155
2021-05-29T02:45:00Z,3.314,11.431,29.030949539809246,4.170661844174005,4.874338695,0.8325,3.3381618441740053
2021-05-29T03:00:00Z,3.389,11.625,29.0548114040071,4.119475777631431,4.874338695,0.8326,3.2868757776314306
2021-05-29T03:15:00Z,3.416,11.722,29.046306135857577,3.8520546952865535,4.874338695,0.8328,3.0192546952865538
2021-05-29T03:30:00Z,3.45,11.625,29.10295193914202,4.072468165500496,4.874338695,0.8324,3.240068165500496
2021-05-29T03:45:00Z,3.467,11.528,29.221577247398372,4.18946488902638,4.874338695,0.8316,3.35786488902638
2021-05-29T04:00:00Z,3.488,11.528,29.200597254473085,4.146635731307083,4.874338695,0.8317,3.314935731307083
2021-05-29T04:15:00Z,3.489,11.431,29.225726525615176,3.9366683971222374,4.874338695,0.8315,3.1051683971222372
2021-05-29T04:30:00Z,3.487,11.431,29.2165495974676,3.7016303364675593,4.874338695,0.8315,2.870130336467559
2021-05-29T04:45:00Z,3.473,11.431,29.238020587540337,3.385112414785926,4.874338695,0.8314,2.553712414785926
2021-05-29T05:00:00Z,3.452,11.431,29.199097878681286,3.5240460239729137,4.874338695,0.8316,2.6924460239729138
2021-05-29T05:15:00Z,3.414,11.334,29.189638514834705,3.4268969589023133,4.874338695,0.8315,2.595396958902313
2021-05-29T05:30:00Z,3.374,11.236,29.159878093588627,3.0320330170024548,4.874338695,0.8316,2.200433017002455
2021-05-29T05:45:00Z,3.325,11.236,29.1748507873308,3.1291820820730543,4.874338695,0.8315,2.297682082073054
2021-05-29T06:00:00Z,3.262,11.236,29.15111858852622,3.2002158070709132,4.874338695,0.8316,2.3686158070709133
2021-05-29T06:15:00Z,3.2,11.236,29.14804372498037,3.157386649351616,4.874338695,0.8316,2.325786649351616
2021-05-29T06:30:00Z,3.142,11.236,29.091056272067956,3.003828449723893,4.874338695,0.8319,2.171928449723893
2021-05-29T06:45:00Z,3.078,11.236,29.079997988998578,2.7886380475244987,4.874338695,0.832,1.9566380475244989
2021-05-29T07:00:00Z,3.029,11.236,29.10862763912216,2.58807223576584,4.874338695,0.8318,1.7562722357658402
2021-05-29T07:15:00Z,2.987,11.236,29.1165538953197,2.4700308986370465,4.874338695,0.8318,1.6382308986370466
2021-05-29T07:30:00Z,2.952,11.236,29.101704343076943,2.4668970578283176,4.874338695,0.8319,1.6349970578283175
2021-05-29T07:45:00Z,2.92,11.236,29.090637890291752,2.529573874002898,4.874338695,0.8319,1.697673874002898
2021-05-29T08:00:00Z,2.891,11.236,29.09798177552318,2.2537958828347424,4.874338695,0.8319,1.4218958828347423
2021-05-29T08:15:00Z,2.866,11.236,29.101128655375458,2.3687033791548076,4.874338695,0.8319,1.5368033791548075
2021-05-29T08:30:00Z,2.845,11.236,29.098816841180405,2.2872235181278526,4.874338695,0.8319,1.4553235181278525
2021-05-29T08:45:00Z,2.824,11.236,29.101128655375458,2.1524683633525035,4.874338695,0.8319,1.3205683633525034
2021-05-29T09:00:00Z,2.815,11.236,29.097244928219347,2.1660483401903297,4.874338695,0.8319,1.3341483401903296
2021-05-29T09:15:00Z,2.826,11.236,29.109055373394714,2.155602204161233,4.874338695,0.8318,1.323802204161233
2021-05-29T09:30:00Z,2.847,11.236,29.105330406469342,3.1229144004555964,4.874338695,0.8318,2.2911144004555966
2021-05-29T09:45:00Z,2.871,11.236,29.11020363439924,4.25423093240678,4.874338695,0.8318,3.42243093240678
2021-05-29T10:00:00Z,2.89,11.236,29.107623760587025,4.589551898940787,4.874338695,0.8318,3.757751898940787
2021-05-29T10:15:00Z,2.908,11.236,29.08644043615284,5.340629079432847,4.874338695,0.8319,4.508729079432847
2021-05-29T10:30:00Z,2.924,11.236,29.08948499045234,5.960084945958287,4.874338695,0.8319,5.128184945958287
2021-05-29T10:45:00Z,2.935,11.236,29.087336430467335,6.3476365926377785,4.874338695,0.8319,5.515736592637778
2021-05-29T11:00:00Z,2.946,11.236,29.0825577252835,6.524176291529514,4.874338695,0.832,5.692176291529514
2021-05-29T11:15:00Z,2.975,11.236,29.088907183040064,7.000520094456329,4.874338695,0.8319,6.168620094456329
2021-05-29T11:30:00Z,3.008,11.236,29.07405950900627,7.435079353266755,4.874338695,0.832,6.6030793532667555
2021-05-29T11:45:00Z,3.053,11.236,29.069276146486228,7.81114025031424,4.874338695,0.832,6.979140250314241
2021-05-29T12:00:00Z,3.098,11.236,29.072492411409605,7.859192476048085,4.874338695,0.832,7.027192476048085
2021-05-29T12:15:00Z,3.141,11.236,29.09163357156232,8.552815908380113,4.874338695,0.8319,7.720915908380113
2021-05-29T12:30:00Z,3.16,11.236,29.071505962565432,9.200476342184116,4.874338695,0.832,8.368476342184115
2021-05-29T12:45:00Z,3.162,11.236,29.071505962565432,9.461629742911535,4.874338695,0.832,8.629629742911535
2021-05-29T13:00:00Z,3.154,11.236,29.048764114961173,9.477298946955182,4.874338695,0.8321,8.645198946955182
2021-05-29T13:15:00Z,3.127,11.236,29.06301426625681,9.069899641820406,4.874338695,0.8321,8.237799641820406
2021-05-29T13:30:00Z,3.09,11.236,29.06301426625681,8.72622176646312,4.874338695,0.8321,7.89412176646312
2021-05-29T13:45:00Z,3.055,11.236,29.06301426625681,8.544458999556836,4.874338695,0.8321,7.7123589995568365
2021-05-29T14:00:00Z,3.015,11.236,29.072492411409605,8.022152198101995,4.874338695,0.832,7.190152198101996
2021-05-29T14:15:00Z,2.97,11.236,29.05286424900747,7.898887792958653,4.874338695,0.8321,7.066787792958653
2021-05-29T14:30:00Z,2.909,11.236,29.05286424900747,8.055579833395106,4.874338695,0.8321,7.223479833395106
2021-05-29T14:45:00Z,2.833,11.236,29.065561623250744,7.51760382789662,4.874338695,0.8321,6.68550382789662
